timestamp,route_name,distance_km,duration_minutes,traffic_delay_minutes,status,route_id,origin,destination,hour,day_of_week,is_weekend,temperature,humidity,weather_condition,rain_1h,wind_speed
2026-09-09 01:29:35,ORR,14.57,29.6,1.7,success,1,Marathahalli,Silk Board,1,Wednesday,0,23.7,79,Rain,0.16,5.1
2026-09-09 01:29:35,Whitefield-Koramangala,16.93,29.3,0.0,success,2,Whitefield,Koramangala,1,Wednesday,0,23.7,79,Rain,0.16,5.1
2026-09-09 01:29:35,BTM-ECity,12.37,15.9,0.0,success,3,BTM Layout,Electronic City,1,Wednesday,0,23.7,79,Rain,0.16,5.1
2026-09-09 01:29:35,Hebbal-Bellandur,23.98,43.2,0.0,success,4,Hebbal,Bellandur,1,Wednesday,0,23.7,79,Rain,0.16,5.1
2026-09-09 01:29:35,Airport-MG Road,34.98,41.5,0.0,success,5,Kempegowda Airport,MG Road,1,Wednesday,0,23.7,79,Rain,0.16,5.1
2026-09-09 01:29:35,Indiranagar-Brigade,4.26,11.4,0.0,success,6,Indiranagar,Brigade Road,1,Wednesday,0,23.7,79,Rain,0.16,5.1
2026-09-09 01:29:35,Yeshwanthpur-Jayanagar,19.19,31.2,0.0,success,7,Yeshwanthpur,Jayanagar,1,Wednesday,0,23.7,79,Rain,0.16,5.1
2026-09-09 04:18:07,ORR,14.57,27.6,0.1,success,1,Marathahalli,Silk Board,4,Wednesday,0,22.6,83,Clouds,0,4.1
2026-09-09 04:18:07,Whitefield-Koramangala,16.93,28.4,0.0,success,2,Whitefield,Koramangala,4,Wednesday,0,22.6,83,Clouds,0,4.1
2026-09-09 04:18:07,BTM-ECity,12.37,15.7,0.0,success,3,BTM Layout,Electronic City,4,Wednesday,0,22.6,83,Clouds,0,4.1
2026-09-09 04:18:07,Hebbal-Bellandur,23.98,41.9,0.0,success,4,Hebbal,Bellandur,4,Wednesday,0,22.6,83,Clouds,0,4.1
2026-09-09 04:18:07,Airport-MG Road,34.98,41.0,0.0,success,5,Kempegowda Airport,MG Road,4,Wednesday,0,22.6,83,Clouds,0,4.1
2026-09-09 04:18:07,Indiranagar-Brigade,4.26,11.0,0.0,success,6,Indiranagar,Brigade Road,4,Wednesday,0,22.6,83,Clouds,0,4.1
2026-09-09 04:18:07,Yeshwanthpur-Jayanagar,19.19,30.2,0.0,success,7,Yeshwanthpur,Jayanagar,4,Wednesday,0,22.6,83,Clouds,0,4.1
2026-09-09 06:49:22,ORR,14.56,27.0,0.0,success,1,Marathahalli,Silk Board,6,Wednesday,0,21.3,85,Clouds,0,0.9
2026-09-09 06:49:22,Whitefield-Koramangala,16.93,33.8,0.0,success,2,Whitefield,Koramangala,6,Wednesday,0,21.3,85,Clouds,0,0.9
2026-09-09 06:49:22,BTM-ECity,12.37,16.4,0.0,success,3,BTM Layout,Electronic City,6,Wednesday,0,21.3,85,Clouds,0,0.9
