timestamp,route_name,distance_km,duration_minutes,traffic_delay_minutes,status,route_id,origin,destination,hour,day_of_week,is_weekend,temperature,humidity,weather_condition,rain_1h,wind_speed
2026-05-16 01:27:45,ORR,14.56,27.2,0.0,success,1,Marathahalli,Silk Board,1,Saturday,1,26.1,69,Clouds,0,5.8
2026-05-16 01:27:45,Whitefield-Koramangala,16.93,32.2,0.0,success,2,Whitefield,Koramangala,1,Saturday,1,26.1,69,Clouds,0,5.8
2026-05-16 01:27:45,BTM-ECity,12.37,16.4,0.0,success,3,BTM Layout,Electronic City,1,Saturday,1,26.1,69,Clouds,0,5.8
2026-05-16 01:27:45,Hebbal-Bellandur,25.77,44.5,0.0,success,4,Hebbal,Bellandur,1,Saturday,1,26.1,69,Clouds,0,5.8
2026-05-16 01:27:45,Airport-MG Road,34.98,43.5,0.0,success,5,Kempegowda Airport,MG Road,1,Saturday,1,26.1,69,Clouds,0,5.8
2026-05-16 01:27:45,Indiranagar-Brigade,4.26,12.6,0.0,success,6,Indiranagar,Brigade Road,1,Saturday,1,26.1,69,Clouds,0,5.8
2026-05-16 01:27:45,Yeshwanthpur-Jayanagar,19.32,32.9,0.0,success,7,Yeshwanthpur,Jayanagar,1,Saturday,1,26.1,69,Clouds,0,5.8
2026-05-16 03:01:47,ORR,14.57,28.3,0.0,success,1,Marathahalli,Silk Board,3,Saturday,1,25.3,75,Clouds,0,6.7
2026-05-16 03:01:47,Whitefield-Koramangala,16.93,32.2,0.0,success,2,Whitefield,Koramangala,3,Saturday,1,25.3,75,Clouds,0,6.7
2026-05-16 03:01:47,BTM-ECity,12.37,16.4,0.0,success,3,BTM Layout,Electronic City,3,Saturday,1,25.3,75,Clouds,0,6.7
2026-05-16 03:01:47,Hebbal-Bellandur,25.77,44.2,0.0,success,4,Hebbal,Bellandur,3,Saturday,1,25.3,75,Clouds,0,6.7
2026-05-16 03:01:47,Airport-MG Road,34.98,43.5,0.0,success,5,Kempegowda Airport,MG Road,3,Saturday,1,25.3,75,Clouds,0,6.7
2026-05-16 03:01:47,Indiranagar-Brigade,4.26,12.6,0.0,success,6,Indiranagar,Brigade Road,3,Saturday,1,25.3,75,Clouds,0,6.7
2026-05-16 03:01:47,Yeshwanthpur-Jayanagar,19.32,32.9,0.0,success,7,Yeshwanthpur,Jayanagar,3,Saturday,1,25.3,75,Clouds,0,6.7
2026-05-16 04:56:19,ORR,14.56,27.4,0.0,success,1,Marathahalli,Silk Board,4,Saturday,1,24.5,80,Mist,0,4.0
